code_class,gene,accesion_number,lower_bound,upper_bound,mean_pre,mean_post,count_type,count_value
Endogenous,PTEN,NM_000314.6,92.5,496.5,550.2,267.2,post_count_5,345
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,pre_count_1,20
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,pre_count_2,48
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,pre_count_3,NA
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,pre_count_4,34
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,pre_count_5,29
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,post_count_1,25
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,post_count_2,NA
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,post_count_3,24
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,post_count_4,26
Endogenous,FOXP3,NM_014009.3,21,29,32.8,24.2,post_count_5,22
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,pre_count_1,NA
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,pre_count_2,NA
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,pre_count_3,2081
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,pre_count_4,1784
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,pre_count_5,1612
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,post_count_1,10672
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,post_count_2,7254
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,post_count_3,773
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,post_count_4,897
Endogenous,SREBF1,NM_001005291.1,-8873.5,16930.5,1825.7,4079.8,post_count_5,803
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,pre_count_1,NA
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,pre_count_2,NA
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,pre_count_3,258
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,pre_count_4,263
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,pre_count_5,227
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,post_count_1,494
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,post_count_2,1202
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,post_count_3,34
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,post_count_4,248
Endogenous,CD36,NM_001001548.2,-785.5,1970.5,249.3,583,post_count_5,937
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,pre_count_1,83
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,pre_count_2,420
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,pre_count_3,477
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,pre_count_4,48
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,pre_count_5,44
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,post_count_1,74
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,post_count_2,NA
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,post_count_3,65
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,post_count_4,55
Endogenous,AXIN1,NM_181050.1,26.5,102.5,214.4,61.2,post_count_5,51
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,pre_count_1,19
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,pre_count_2,84
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,pre_count_3,150
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,pre_count_4,97
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,pre_count_5,39
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,post_count_1,19
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,post_count_2,76
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,post_count_3,27
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,post_count_4,27
Endogenous,KLRK1,NM_007360.3,-3,77,77.8,39.2,post_count_5,47
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,pre_count_1,108
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,pre_count_2,273
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,pre_count_3,309
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,pre_count_4,302
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,pre_count_5,91
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,post_count_1,22
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,post_count_2,NA
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,post_count_3,67
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,post_count_4,90
Endogenous,GBP1,NM_002053.2,-42.5,249.5,216.6,79.8,post_count_5,140
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,pre_count_1,175
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,pre_count_2,19
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,pre_count_3,139
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,pre_count_4,NA
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,pre_count_5,76
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,post_count_1,16
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,post_count_2,NA
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,post_count_3,27
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,post_count_4,102
Endogenous,CXCL11,NM_005409.4,-118.5,269.5,102.2,67.2,post_count_5,124
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,pre_count_1,770
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,pre_count_2,273
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,pre_count_3,976
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,pre_count_4,1341
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,pre_count_5,245
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,post_count_1,51
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,post_count_2,NA
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,post_count_3,190
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,post_count_4,415
Endogenous,CXCL10,NM_001565.3,-456.5,1267.5,721,319.2,post_count_5,621
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,pre_count_1,157
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,pre_count_2,1310
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,pre_count_3,1476
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,pre_count_4,293
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,pre_count_5,357
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,post_count_1,346
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,post_count_2,NA
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,post_count_3,296
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,post_count_4,244
Endogenous,RIPK1,NM_003804.3,221,421,718.6,307.8,post_count_5,345
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,pre_count_1,6
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,pre_count_2,NA
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,pre_count_3,11
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,pre_count_4,5
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,pre_count_5,8
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,post_count_1,13
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,post_count_2,14
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,post_count_3,9
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,post_count_4,3
Endogenous,REN,NM_000537.3,-4.5,23.5,7.5,9,post_count_5,6
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,pre_count_1,17
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,pre_count_2,71
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,pre_count_3,74
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,pre_count_4,26
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,pre_count_5,19
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,post_count_1,17
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,post_count_2,NA
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,post_count_3,12
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,post_count_4,15
Endogenous,PRF1,NM_001083116.1,0,40,41.4,17.2,post_count_5,25
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,pre_count_1,997
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,pre_count_2,1445
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,pre_count_3,1500
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,pre_count_4,433
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,pre_count_5,637
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,post_count_1,545
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,post_count_2,NA
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,post_count_3,416
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,post_count_4,317
Endogenous,EIF2AK2,NM_001135652.2,-59.5,1208.5,1002.4,502.8,post_count_5,733
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,pre_count_1,43
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,pre_count_2,123
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,pre_count_3,125
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,pre_count_4,37
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,pre_count_5,39
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,post_count_1,21
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,post_count_2,NA
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,post_count_3,34
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,post_count_4,17
Endogenous,LIF,NM_002309.4,-22.5,93.5,73.4,30.5,post_count_5,50
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,pre_count_1,225
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,pre_count_2,2058
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,pre_count_3,2131
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,pre_count_4,297
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,pre_count_5,493
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,post_count_1,295
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,post_count_2,NA
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,post_count_3,380
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,post_count_4,287
Endogenous,BRD3,NM_007371.3,-59,885,1040.8,373.2,post_count_5,531
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,pre_count_1,133
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,pre_count_2,880
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,pre_count_3,650
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,pre_count_4,195
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,pre_count_5,274
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,post_count_1,315
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,post_count_2,NA
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,post_count_3,184
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,post_count_4,182
Endogenous,IGF2R,NM_000876.2,-12.5,511.5,426.4,226.5,post_count_5,225
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,pre_count_1,26
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,pre_count_2,145
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,pre_count_3,243
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,pre_count_4,59
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,pre_count_5,34
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,post_count_1,34
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,post_count_2,NA
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,post_count_3,52
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,post_count_4,77
Endogenous,FPR1,NM_002029.3,-50,222,101.4,70.8,post_count_5,120
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,pre_count_1,1036
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,pre_count_2,NA
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,pre_count_3,1061
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,pre_count_4,398
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,pre_count_5,623
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,post_count_1,402
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,post_count_2,NA
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,post_count_3,89
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,post_count_4,231
Endogenous,DUSP5,NM_004419.3,-268,804,779.5,214,post_count_5,134
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,pre_count_1,394
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,pre_count_2,1254
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,pre_count_3,1589
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,pre_count_4,287
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,pre_count_5,396
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,post_count_1,595
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,post_count_2,NA
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,post_count_3,358
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,post_count_4,299
Endogenous,APC,NM_001127510.2,-152,1208,784,487.5,post_count_5,698
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,pre_count_1,224
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,pre_count_2,997
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,pre_count_3,840
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,pre_count_4,146
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,pre_count_5,179
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,post_count_1,400
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,post_count_2,658
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,post_count_3,152
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,post_count_4,153
Endogenous,HDAC3,NM_003883.3,-217.5,770.5,477.2,317.2,post_count_5,223
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,pre_count_1,55
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,pre_count_2,31
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,pre_count_3,NA
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,pre_count_4,13
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,pre_count_5,14
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,post_count_1,13
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,post_count_2,NA
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,post_count_3,12
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,post_count_4,18
Endogenous,CES3,NM_001185176.1,-5,43,28.2,17,post_count_5,25
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,pre_count_1,1380
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,pre_count_2,1455
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,pre_count_3,NA
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,pre_count_4,465
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,pre_count_5,264
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,post_count_1,173
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,post_count_2,NA
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,post_count_3,196
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,post_count_4,263
Endogenous,OAS2,NM_016817.2,-732.5,1743.5,891,361.8,post_count_5,815
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,pre_count_1,51
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,pre_count_2,625
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,pre_count_3,362
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,pre_count_4,67
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,pre_count_5,80
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,post_count_1,86
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,post_count_2,NA
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,post_count_3,88
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,post_count_4,NA
Endogenous,HDAC11,NM_001330636.1,58,106,237,83.3,post_count_5,76
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,pre_count_1,1778
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,pre_count_2,5385
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,pre_count_3,NA
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,pre_count_4,1032
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,pre_count_5,3261
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,post_count_1,1329
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,post_count_2,NA
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,post_count_3,3021
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,post_count_4,1817
Endogenous,THBS1,NM_003246.2,-4877.5,12974.5,2864,3111.8,post_count_5,6280
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,pre_count_1,41
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,pre_count_2,39
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,pre_count_3,NA
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,pre_count_4,15
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,pre_count_5,28
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,post_count_1,NA
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,post_count_2,NA
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,post_count_3,41
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,post_count_4,46
Endogenous,SLC11A1,NM_000578.3,33.5,53.5,30.8,44.3,post_count_5,46
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,pre_count_1,NA
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,pre_count_2,13
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,pre_count_3,11
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,pre_count_4,7
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,pre_count_5,17
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,post_count_1,10
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,post_count_2,NA
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,post_count_3,16
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,post_count_4,12
Endogenous,MAGEA3/A6,NM_005362.3,1,25,12,11.5,post_count_5,8
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,pre_count_1,316
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,pre_count_2,1886
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,pre_count_3,2128
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,pre_count_4,261
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,pre_count_5,379
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,post_count_1,291
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,post_count_2,NA
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,post_count_3,375
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,post_count_4,240
Endogenous,ARID1A,NM_006015.4,165,501,994,317.8,post_count_5,365
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,pre_count_1,26
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,pre_count_2,62
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,pre_count_3,NA
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,pre_count_4,66
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,pre_count_5,42
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,post_count_1,11
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,post_count_2,NA
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,post_count_3,23
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,post_count_4,32
Endogenous,CD48,NM_001778.3,-13,83,49,28.2,post_count_5,47
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,pre_count_1,13
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,pre_count_2,49
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,pre_count_3,106
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,pre_count_4,106
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,pre_count_5,43
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,post_count_1,19
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,post_count_2,NA
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,post_count_3,25
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,post_count_4,29
Endogenous,GZMA,NM_006144.3,-2,70,63.4,29,post_count_5,43
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,pre_count_1,130
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,pre_count_2,259
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,pre_count_3,355
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,pre_count_4,114
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,pre_count_5,67
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,post_count_1,92
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,post_count_2,NA
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,post_count_3,134
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,post_count_4,59
Endogenous,ICOSLG,NM_015259.4,24.5,204.5,185,105.5,post_count_5,137
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,pre_count_1,37
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,pre_count_2,185
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,pre_count_3,NA
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,pre_count_4,99
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,pre_count_5,68
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,post_count_1,39
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,post_count_2,NA
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,post_count_3,62
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,post_count_4,91
Endogenous,PIK3R5,NM_014308.3,18.5,134.5,97.2,70.2,post_count_5,89
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,pre_count_1,13
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,pre_count_2,30
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,pre_count_3,53
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,pre_count_4,19
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,pre_count_5,12
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,post_count_1,14
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,post_count_2,NA
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,post_count_3,9
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,post_count_4,16
Endogenous,GZMM,NM_005317.2,8.5,20.5,25.4,13,post_count_5,13
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,pre_count_1,109
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,pre_count_2,540
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,pre_count_3,453
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,pre_count_4,31
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,pre_count_5,43
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,post_count_1,25
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,post_count_2,373
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,post_count_3,297
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,post_count_4,51
Endogenous,WNT5A,NM_003392.3,-318,666,235.2,166,post_count_5,84
Endogenous,TLR4,NR_024168.1,137,393,472.8,264.3,pre_count_1,79
Endogenous,TLR4,NR_024168.1,137,393,472.8,264.3,pre_count_2,699
Endogenous,TLR4,NR_024168.1,137,393,472.8,264.3,pre_count_3,1046
Endogenous,TLR4,NR_024168.1,137,393,472.8,264.3,pre_count_4,321
Endogenous,TLR4,NR_024168.1,137,393,472.8,264.3,pre_count_5,219
